timestep,agg_RIS,category,date,NER,NER_SA
W,Census Divisions,Mountain,2022-12-17,9369000.0,9362000.0
W,Census Divisions,Mountain,2022-12-24,9357000.0,9358000.0
W,Census Divisions,Mountain,2022-12-31,9308000.0,9326000.0
W,Census Divisions,Mountain,2023-01-07,9287000.0,9388000.0
W,Census Divisions,Mountain,2023-01-14,9286000.0,9338000.0
W,Census Divisions,Mountain,2023-01-21,9278000.0,9337000.0
W,Census Divisions,Mountain,2023-01-28,9271000.0,9320000.0
W,Census Divisions,Mountain,2023-02-04,9269000.0,9322000.0
W,Census Divisions,Mountain,2023-02-11,9269000.0,9313000.0
W,Census Divisions,Mountain,2023-02-18,9269000.0,9296000.0
W,Census Divisions,Mountain,2023-02-25,9267000.0,9287000.0
W,Census Divisions,Mountain,2023-03-04,9265000.0,9290000.0
W,Census Divisions,Mountain,2023-03-11,9277000.0,9293000.0
W,Census Divisions,Mountain,2023-03-18,9274000.0,9292000.0
W,Census Divisions,Mountain,2023-03-25,9271000.0,9295000.0
W,Census Divisions,Mountain,2023-04-01,9274000.0,9285000.0
W,Census Divisions,Mountain,2023-04-08,9270000.0,9282000.0
W,Census Divisions,Mountain,2023-04-15,9277000.0,9284000.0
W,Census Divisions,Mountain,2023-04-22,9262000.0,9270000.0
W,Census Divisions,Mountain,2023-04-29,9257000.0,9266000.0
W,Census Divisions,Mountain,2023-05-06,9240000.0,9249000.0
W,Census Divisions,Mountain,2023-05-13,9249000.0,9255000.0
W,Census Divisions,Mountain,2023-05-20,9252000.0,9248000.0
W,Census Divisions,Mountain,2023-05-27,9259000.0,9241000.0
W,Census Divisions,Mountain,2023-06-03,9271000.0,9235000.0
W,Census Divisions,Mountain,2023-06-10,9293000.0,9247000.0
W,Census Divisions,Mountain,2023-06-17,9322000.0,9251000.0
W,Census Divisions,Mountain,2023-06-24,9338000.0,9253000.0
W,Census Divisions,Mountain,2023-07-01,9354000.0,9223000.0
W,Census Divisions,Mountain,2023-07-08,9356000.0,9233000.0
W,Census Divisions,Mountain,2023-07-15,9349000.0,9238000.0
W,Census Divisions,New England,2010-01-02,5518000.0,5583000.0
W,Census Divisions,New England,2010-01-09,5506000.0,5579000.0
W,Census Divisions,New England,2010-01-16,5499000.0,5579000.0
W,Census Divisions,New England,2010-01-23,5494000.0,5575000.0
W,Census Divisions,New England,2010-01-30,5490000.0,5581000.0
W,Census Divisions,New England,2010-02-06,5488000.0,5579000.0
W,Census Divisions,New England,2010-02-13,5486000.0,5582000.0
W,Census Divisions,New England,2010-02-20,5479000.0,5576000.0
W,Census Divisions,New England,2010-02-27,5478000.0,5574000.0
W,Census Divisions,New England,2010-03-06,5481000.0,5576000.0
W,Census Divisions,New England,2010-03-13,5486000.0,5575000.0
W,Census Divisions,New England,2010-03-20,5492000.0,5576000.0
W,Census Divisions,New England,2010-03-27,5500000.0,5582000.0
W,Census Divisions,New England,2010-04-03,5507000.0,5585000.0
W,Census Divisions,New England,2010-04-10,5517000.0,5589000.0
W,Census Divisions,New England,2010-04-17,5524000.0,5589000.0
W,Census Divisions,New England,2010-04-24,5536000.0,5598000.0
W,Census Divisions,New England,2010-05-01,5545000.0,5602000.0
W,Census Divisions,New England,2010-05-08,5591000.0,5639000.0
W,Census Divisions,New England,2010-05-15,5613000.0,5644000.0
W,Census Divisions,New England,2010-05-22,5585000.0,5599000.0
W,Census Divisions,New England,2010-05-29,5603000.0,5598000.0
W,Census Divisions,New England,2010-06-05,5623000.0,5619000.0
W,Census Divisions,New England,2010-06-12,5642000.0,5616000.0
W,Census Divisions,New England,2010-06-19,5665000.0,5624000.0
W,Census Divisions,New England,2010-06-26,5678000.0,5606000.0
W,Census Divisions,New England,2010-07-03,5692000.0,5613000.0
W,Census Divisions,New England,2010-07-10,5706000.0,5633000.0
W,Census Divisions,New England,2010-07-17,5717000.0,5634000.0
W,Census Divisions,New England,2010-07-24,5725000.0,5641000.0
W,Census Divisions,New England,2010-07-31,5728000.0,5640000.0
W,Census Divisions,New England,2010-08-07,5726000.0,5640000.0
W,Census Divisions,New England,2010-08-14,5725000.0,5625000.0
W,Census Divisions,New England,2010-08-21,5721000.0,5633000.0
W,Census Divisions,New England,2010-08-28,5708000.0,5623000.0
W,Census Divisions,New England,2010-09-04,5708000.0,5630000.0
W,Census Divisions,New England,2010-09-11,5718000.0,5639000.0
W,Census Divisions,New England,2010-09-18,5712000.0,5626000.0
W,Census Divisions,New England,2010-09-25,5718000.0,5636000.0
W,Census Divisions,New England,2010-10-02,5720000.0,5633000.0
W,Census Divisions,New England,2010-10-09,5726000.0,5640000.0
W,Census Divisions,New England,2010-10-16,5729000.0,5643000.0
W,Census Divisions,New England,2010-10-23,5731000.0,5645000.0
W,Census Divisions,New England,2010-10-30,5727000.0,5647000.0
W,Census Divisions,New England,2010-11-06,5728000.0,5649000.0
W,Census Divisions,New England,2010-11-13,5734000.0,5662000.0
W,Census Divisions,New England,2010-11-20,5735000.0,5657000.0
W,Census Divisions,New England,2010-11-27,5630000.0,5557000.0
W,Census Divisions,New England,2010-12-04,5629000.0,5579000.0
W,Census Divisions,New England,2010-12-11,5619000.0,5655000.0
W,Census Divisions,New England,2010-12-18,5619000.0,5649000.0
W,Census Divisions,New England,2010-12-25,5614000.0,5655000.0
W,Census Divisions,New England,2011-01-01,5593000.0,5655000.0
W,Census Divisions,New England,2011-01-08,5577000.0,5650000.0
W,Census Divisions,New England,2011-01-15,5573000.0,5651000.0
W,Census Divisions,New England,2011-01-22,5571000.0,5652000.0
W,Census Divisions,New England,2011-01-29,5564000.0,5654000.0
W,Census Divisions,New England,2011-02-05,5564000.0,5655000.0
W,Census Divisions,New England,2011-02-12,5564000.0,5659000.0
W,Census Divisions,New England,2011-02-19,5562000.0,5659000.0
W,Census Divisions,New England,2011-02-26,5565000.0,5661000.0
W,Census Divisions,New England,2011-03-05,5572000.0,5666000.0
W,Census Divisions,New England,2011-03-12,5579000.0,5669000.0
W,Census Divisions,New England,2011-03-19,5589000.0,5674000.0
W,Census Divisions,New England,2011-03-26,5596000.0,5677000.0
W,Census Divisions,New England,2011-04-02,5600000.0,5680000.0
W,Census Divisions,New England,2011-04-09,5609000.0,5681000.0
W,Census Divisions,New England,2011-04-16,5620000.0,5686000.0
W,Census Divisions,New England,2011-04-23,5625000.0,5687000.0
W,Census Divisions,New England,2011-04-30,5630000.0,5688000.0
W,Census Divisions,New England,2011-05-07,5645000.0,5695000.0
W,Census Divisions,New England,2011-05-14,5665000.0,5699000.0
W,Census Divisions,New England,2011-05-21,5685000.0,5702000.0
W,Census Divisions,New England,2011-05-28,5708000.0,5704000.0
W,Census Divisions,New England,2011-06-04,5701000.0,5698000.0
W,Census Divisions,New England,2011-06-11,5722000.0,5699000.0
W,Census Divisions,New England,2011-06-18,5743000.0,5705000.0
W,Census Divisions,New England,2011-06-25,5794000.0,5725000.0
W,Census Divisions,New England,2011-07-02,5811000.0,5731000.0
W,Census Divisions,New England,2011-07-09,5792000.0,5719000.0
W,Census Divisions,New England,2011-07-16,5803000.0,5721000.0
W,Census Divisions,New England,2011-07-23,5811000.0,5726000.0
W,Census Divisions,New England,2011-07-30,5815000.0,5727000.0
W,Census Divisions,New England,2011-08-06,5818000.0,5733000.0
W,Census Divisions,New England,2011-08-13,5847000.0,5747000.0
W,Census Divisions,New England,2011-08-20,5841000.0,5752000.0
W,Census Divisions,New England,2011-08-27,5838000.0,5753000.0
W,Census Divisions,New England,2011-09-03,5835000.0,5757000.0
W,Census Divisions,New England,2011-09-10,5836000.0,5757000.0
W,Census Divisions,New England,2011-09-17,5844000.0,5759000.0
W,Census Divisions,New England,2011-09-24,5842000.0,5759000.0
W,Census Divisions,New England,2011-10-01,5847000.0,5760000.0
W,Census Divisions,New England,2011-10-08,5853000.0,5767000.0
W,Census Divisions,New England,2011-10-15,5854000.0,5768000.0
W,Census Divisions,New England,2011-10-22,5856000.0,5770000.0
W,Census Divisions,New England,2011-10-29,5855000.0,5774000.0
W,Census Divisions,New England,2011-11-05,5853000.0,5774000.0
W,Census Divisions,New England,2011-11-12,5851000.0,5779000.0
W,Census Divisions,New England,2011-11-19,5854000.0,5777000.0
W,Census Divisions,New England,2011-11-26,5855000.0,5784000.0
W,Census Divisions,New England,2011-12-03,5851000.0,5790000.0
W,Census Divisions,New England,2011-12-10,5725000.0,5754000.0
W,Census Divisions,New England,2011-12-17,5718000.0,5749000.0
W,Census Divisions,New England,2011-12-24,5716000.0,5756000.0
W,Census Divisions,New England,2011-12-31,5702000.0,5761000.0
W,Census Divisions,New England,2012-01-07,5695000.0,5763000.0
W,Census Divisions,New England,2012-01-14,5687000.0,5759000.0
W,Census Divisions,New England,2012-01-21,5679000.0,5758000.0
W,Census Divisions,New England,2012-01-28,5678000.0,5762000.0
W,Census Divisions,New England,2012-02-04,5673000.0,5761000.0
W,Census Divisions,New England,2012-02-11,5669000.0,5760000.0
W,Census Divisions,New England,2012-02-18,5668000.0,5763000.0
W,Census Divisions,New England,2012-02-25,5674000.0,5767000.0
W,Census Divisions,New England,2012-03-03,5675000.0,5769000.0
W,Census Divisions,New England,2012-03-10,5678000.0,5769000.0
W,Census Divisions,New England,2012-03-17,5687000.0,5772000.0
W,Census Divisions,New England,2012-03-24,5688000.0,5771000.0
W,Census Divisions,New England,2012-03-31,5689000.0,5770000.0
W,Census Divisions,New England,2012-04-07,5698000.0,5772000.0
W,Census Divisions,New England,2012-04-14,5701000.0,5770000.0
W,Census Divisions,New England,2012-04-21,5706000.0,5769000.0
W,Census Divisions,New England,2012-04-28,5712000.0,5772000.0
W,Census Divisions,New England,2012-05-05,5718000.0,5772000.0
W,Census Divisions,New England,2012-05-12,5732000.0,5773000.0
W,Census Divisions,New England,2012-05-19,5750000.0,5773000.0
W,Census Divisions,New England,2012-05-26,5775000.0,5777000.0
W,Census Divisions,New England,2012-06-02,5790000.0,5784000.0
W,Census Divisions,New England,2012-06-09,5809000.0,5788000.0
W,Census Divisions,New England,2012-06-16,5826000.0,5786000.0
W,Census Divisions,New England,2012-06-23,5845000.0,5787000.0
W,Census Divisions,New England,2012-06-30,5862000.0,5788000.0
W,Census Divisions,New England,2012-07-07,5863000.0,5790000.0
W,Census Divisions,New England,2012-07-14,5871000.0,5791000.0
W,Census Divisions,New England,2012-07-21,5878000.0,5792000.0
W,Census Divisions,New England,2012-07-28,5885000.0,5798000.0
W,Census Divisions,New England,2012-08-04,5883000.0,5798000.0
W,Census Divisions,New England,2012-08-11,5886000.0,5796000.0
W,Census Divisions,New England,2012-08-18,5876000.0,5793000.0
W,Census Divisions,New England,2012-08-25,5875000.0,5798000.0
W,Census Divisions,New England,2012-09-01,5868000.0,5800000.0
W,Census Divisions,New England,2012-09-08,5873000.0,5805000.0
W,Census Divisions,New England,2012-09-15,5881000.0,5809000.0
W,Census Divisions,New England,2012-09-22,5889000.0,5814000.0
W,Census Divisions,New England,2012-09-29,5896000.0,5820000.0
W,Census Divisions,New England,2012-10-06,5895000.0,5820000.0
W,Census Divisions,New England,2012-10-13,5894000.0,5818000.0
W,Census Divisions,New England,2012-10-20,5893000.0,5820000.0
W,Census Divisions,New England,2012-10-27,5896000.0,5822000.0
W,Census Divisions,New England,2012-11-03,5887000.0,5822000.0
W,Census Divisions,New England,2012-11-10,5888000.0,5825000.0
W,Census Divisions,New England,2012-11-17,5884000.0,5822000.0
W,Census Divisions,New England,2012-11-24,5882000.0,5820000.0
W,Census Divisions,New England,2012-12-01,5874000.0,5822000.0
W,Census Divisions,New England,2012-12-08,5776000.0,5793000.0
W,Census Divisions,New England,2012-12-15,5771000.0,5806000.0
W,Census Divisions,New England,2012-12-22,5765000.0,5804000.0
W,Census Divisions,New England,2012-12-29,5752000.0,5804000.0
W,Census Divisions,New England,2013-01-05,5736000.0,5804000.0
W,Census Divisions,New England,2013-01-12,5735000.0,5804000.0
W,Census Divisions,New England,2013-01-19,5726000.0,5802000.0
W,Census Divisions,New England,2013-01-26,5725000.0,5805000.0
W,Census Divisions,New England,2013-02-02,5722000.0,5810000.0
W,Census Divisions,New England,2013-02-09,5723000.0,5812000.0
W,Census Divisions,New England,2013-02-16,5722000.0,5816000.0
W,Census Divisions,New England,2013-02-23,5723000.0,5816000.0
W,Census Divisions,New England,2013-03-02,5723000.0,5818000.0
W,Census Divisions,New England,2013-03-09,5729000.0,5822000.0
W,Census Divisions,New England,2013-03-16,5728000.0,5817000.0
W,Census Divisions,New England,2013-03-23,5732000.0,5816000.0
W,Census Divisions,New England,2013-03-30,5729000.0,5813000.0
W,Census Divisions,New England,2013-04-06,5736000.0,5814000.0
W,Census Divisions,New England,2013-04-13,5744000.0,5815000.0
W,Census Divisions,New England,2013-04-20,5752000.0,5816000.0
W,Census Divisions,New England,2013-04-27,5758000.0,5819000.0
W,Census Divisions,New England,2013-05-04,5769000.0,5825000.0
W,Census Divisions,New England,2013-05-11,5779000.0,5824000.0
W,Census Divisions,New England,2013-05-18,5800000.0,5825000.0
W,Census Divisions,New England,2013-05-25,5823000.0,5830000.0
W,Census Divisions,New England,2013-06-01,5839000.0,5832000.0
W,Census Divisions,New England,2013-06-08,5832000.0,5815000.0
W,Census Divisions,New England,2013-06-15,5874000.0,5833000.0
W,Census Divisions,New England,2013-06-22,5868000.0,5814000.0
W,Census Divisions,New England,2013-06-29,5885000.0,5812000.0
W,Census Divisions,New England,2013-07-06,5895000.0,5820000.0
W,Census Divisions,New England,2013-07-13,5906000.0,5825000.0
W,Census Divisions,New England,2013-07-20,5916000.0,5828000.0
W,Census Divisions,New England,2013-07-27,5917000.0,5829000.0
W,Census Divisions,New England,2013-08-03,5917000.0,5831000.0
W,Census Divisions,New England,2013-08-10,5917000.0,5828000.0
W,Census Divisions,New England,2013-08-17,5918000.0,5834000.0
W,Census Divisions,New England,2013-08-24,5905000.0,5829000.0
W,Census Divisions,New England,2013-08-31,5893000.0,5827000.0
W,Census Divisions,New England,2013-09-07,5890000.0,5826000.0
W,Census Divisions,New England,2013-09-14,5894000.0,5827000.0
W,Census Divisions,New England,2013-09-21,5894000.0,5824000.0
W,Census Divisions,New England,2013-09-28,5892000.0,5824000.0
W,Census Divisions,New England,2013-10-05,5893000.0,5825000.0
W,Census Divisions,New England,2013-10-12,5892000.0,5823000.0
W,Census Divisions,New England,2013-10-19,5893000.0,5826000.0
W,Census Divisions,New England,2013-10-26,5898000.0,5832000.0
W,Census Divisions,New England,2013-11-02,5887000.0,5829000.0
W,Census Divisions,New England,2013-11-09,5887000.0,5831000.0
W,Census Divisions,New England,2013-11-16,5890000.0,5836000.0
W,Census Divisions,New England,2013-11-23,5894000.0,5839000.0
W,Census Divisions,New England,2013-11-30,5895000.0,5850000.0
W,Census Divisions,New England,2013-12-07,5897000.0,5905000.0
W,Census Divisions,New England,2013-12-14,5812000.0,5846000.0
W,Census Divisions,New England,2013-12-21,5822000.0,5859000.0
W,Census Divisions,New England,2013-12-28,5807000.0,5855000.0
W,Census Divisions,New England,2014-01-04,5792000.0,5861000.0
W,Census Divisions,New England,2014-01-11,5818000.0,5887000.0
W,Census Divisions,New England,2014-01-18,5815000.0,5891000.0
W,Census Divisions,New England,2014-01-25,5808000.0,5889000.0
W,Census Divisions,New England,2014-02-01,5804000.0,5893000.0
W,Census Divisions,New England,2014-02-08,5806000.0,5896000.0
W,Census Divisions,New England,2014-02-15,5797000.0,5894000.0
W,Census Divisions,New England,2014-02-22,5803000.0,5899000.0
W,Census Divisions,New England,2014-03-01,5800000.0,5898000.0
W,Census Divisions,New England,2014-03-08,5794000.0,5892000.0
W,Census Divisions,New England,2014-03-15,5807000.0,5900000.0
W,Census Divisions,New England,2014-03-22,5818000.0,5906000.0
W,Census Divisions,New England,2014-03-29,5820000.0,5907000.0
W,Census Divisions,New England,2014-04-05,5829000.0,5909000.0
W,Census Divisions,New England,2014-04-12,5838000.0,5912000.0
W,Census Divisions,New England,2014-04-19,5853000.0,5919000.0
W,Census Divisions,New England,2014-04-26,5857000.0,5919000.0
W,Census Divisions,New England,2014-05-03,5863000.0,5922000.0
W,Census Divisions,New England,2014-05-10,5872000.0,5921000.0
W,Census Divisions,New England,2014-05-17,5897000.0,5928000.0
W,Census Divisions,New England,2014-05-24,5922000.0,5933000.0
W,Census Divisions,New England,2014-05-31,5939000.0,5935000.0
W,Census Divisions,New England,2014-06-07,5964000.0,5947000.0
W,Census Divisions,New England,2014-06-14,5981000.0,5942000.0
W,Census Divisions,New England,2014-06-21,6003000.0,5948000.0
W,Census Divisions,New England,2014-06-28,6020000.0,5947000.0
W,Census Divisions,New England,2014-07-05,6030000.0,5952000.0
W,Census Divisions,New England,2014-07-12,6036000.0,5952000.0
W,Census Divisions,New England,2014-07-19,6045000.0,5954000.0
W,Census Divisions,New England,2014-07-26,6047000.0,5955000.0
W,Census Divisions,New England,2014-08-02,6048000.0,5960000.0
W,Census Divisions,New England,2014-08-09,6044000.0,5952000.0
W,Census Divisions,New England,2014-08-16,6037000.0,5952000.0
W,Census Divisions,New England,2014-08-23,6029000.0,5951000.0
W,Census Divisions,New England,2014-08-30,6017000.0,5950000.0
W,Census Divisions,New England,2014-09-06,6014000.0,5952000.0
W,Census Divisions,New England,2014-09-13,6020000.0,5955000.0
W,Census Divisions,New England,2014-09-20,6028000.0,5959000.0
W,Census Divisions,New England,2014-09-27,6027000.0,5959000.0
W,Census Divisions,New England,2014-10-04,6030000.0,5965000.0
W,Census Divisions,New England,2014-10-11,6033000.0,5965000.0
W,Census Divisions,New England,2014-10-18,6030000.0,5964000.0
W,Census Divisions,New England,2014-10-25,6027000.0,5963000.0
W,Census Divisions,New England,2014-11-01,6020000.0,5963000.0
W,Census Divisions,New England,2014-11-08,6015000.0,5963000.0
W,Census Divisions,New England,2014-11-15,6015000.0,5962000.0
W,Census Divisions,New England,2014-11-22,6019000.0,5968000.0
W,Census Divisions,New England,2014-11-29,6020000.0,5975000.0
W,Census Divisions,New England,2014-12-06,5951000.0,5963000.0
W,Census Divisions,New England,2014-12-13,5956000.0,5984000.0
W,Census Divisions,New England,2014-12-20,5950000.0,5989000.0
W,Census Divisions,New England,2014-12-27,5941000.0,5986000.0
W,Census Divisions,New England,2015-01-03,5917000.0,5987000.0
W,Census Divisions,New England,2015-01-10,5916000.0,5987000.0
W,Census Divisions,New England,2015-01-17,5915000.0,5993000.0
W,Census Divisions,New England,2015-01-24,5914000.0,5996000.0
W,Census Divisions,New England,2015-01-31,5911000.0,6003000.0
W,Census Divisions,New England,2015-02-07,5906000.0,5999000.0
W,Census Divisions,New England,2015-02-14,5902000.0,6002000.0
W,Census Divisions,New England,2015-02-21,5897000.0,5997000.0
W,Census Divisions,New England,2015-02-28,5899000.0,6001000.0
W,Census Divisions,New England,2015-03-07,5902000.0,6004000.0
W,Census Divisions,New England,2015-03-14,5912000.0,6010000.0
W,Census Divisions,New England,2015-03-21,5915000.0,6009000.0
W,Census Divisions,New England,2015-03-28,5922000.0,6014000.0
W,Census Divisions,New England,2015-04-04,5930000.0,6014000.0
W,Census Divisions,New England,2015-04-11,5939000.0,6017000.0
W,Census Divisions,New England,2015-04-18,5950000.0,6021000.0
W,Census Divisions,New England,2015-04-25,5966000.0,6031000.0
W,Census Divisions,New England,2015-05-02,5964000.0,6028000.0
W,Census Divisions,New England,2015-05-09,5980000.0,6034000.0
W,Census Divisions,New England,2015-05-16,6021000.0,6058000.0
W,Census Divisions,New England,2015-05-23,6049000.0,6065000.0
W,Census Divisions,New England,2015-05-30,6054000.0,6054000.0
W,Census Divisions,New England,2015-06-06,6081000.0,6066000.0
W,Census Divisions,New England,2015-06-13,6108000.0,6071000.0
W,Census Divisions,New England,2015-06-20,6134000.0,6079000.0
W,Census Divisions,New England,2015-06-27,6153000.0,6079000.0
W,Census Divisions,New England,2015-07-04,6160000.0,6080000.0
W,Census Divisions,New England,2015-07-11,6169000.0,6083000.0
W,Census Divisions,New England,2015-07-18,6180000.0,6086000.0
W,Census Divisions,New England,2015-07-25,6184000.0,6088000.0
W,Census Divisions,New England,2015-08-01,6188000.0,6099000.0
W,Census Divisions,New England,2015-08-08,6186000.0,6091000.0
W,Census Divisions,New England,2015-08-15,6184000.0,6099000.0
